nohup: ignoring input
Total docs (missing docs only): 2255299
Processed 694000/2255299 (30.77%) | 3885.2 docs/s | ETA 00:06:41
Processed 696000/2255299 (30.86%) | 3887.1 docs/s | ETA 00:06:41
Processed 698000/2255299 (30.95%) | 3888.8 docs/s | ETA 00:06:40
Processed 700000/2255299 (31.04%) | 3890.8 docs/s | ETA 00:06:39
Committed intermediate batch
Processed 702000/2255299 (31.13%) | 3882.9 docs/s | ETA 00:06:40
Processed 704000/2255299 (31.22%) | 3884.8 docs/s | ETA 00:06:39
Processed 706000/2255299 (31.30%) | 3887.0 docs/s | ETA 00:06:38
Processed 708000/2255299 (31.39%) | 3889.3 docs/s | ETA 00:06:37
Processed 710000/2255299 (31.48%) | 3890.7 docs/s | ETA 00:06:37
Processed 712000/2255299 (31.57%) | 3891.3 docs/s | ETA 00:06:36
Processed 714000/2255299 (31.66%) | 3893.2 docs/s | ETA 00:06:35
Processed 716000/2255299 (31.75%) | 3895.4 docs/s | ETA 00:06:35
Processed 718000/2255299 (31.84%) | 3897.7 docs/s | ETA 00:06:34
Processed 720000/2255299 (31.92%) | 3899.8 docs/s | ETA 00:06:33
Committed intermediate batch
Processed 722000/2255299 (32.01%) | 3892.2 docs/s | ETA 00:06:33
Processed 724000/2255299 (32.10%) | 3893.9 docs/s | ETA 00:06:33
Processed 726000/2255299 (32.19%) | 3895.9 docs/s | ETA 00:06:32
Processed 728000/2255299 (32.28%) | 3897.5 docs/s | ETA 00:06:31
Processed 730000/2255299 (32.37%) | 3899.1 docs/s | ETA 00:06:31
Processed 732000/2255299 (32.46%) | 3901.0 docs/s | ETA 00:06:30
Processed 734000/2255299 (32.55%) | 3902.9 docs/s | ETA 00:06:29
Processed 736000/2255299 (32.63%) | 3904.2 docs/s | ETA 00:06:29
Processed 738000/2255299 (32.72%) | 3906.1 docs/s | ETA 00:06:28
Processed 740000/2255299 (32.81%) | 3908.1 docs/s | ETA 00:06:27
Committed intermediate batch
Processed 742000/2255299 (32.90%) | 3899.5 docs/s | ETA 00:06:28
Processed 744000/2255299 (32.99%) | 3901.7 docs/s | ETA 00:06:27
Processed 746000/2255299 (33.08%) | 3904.1 docs/s | ETA 00:06:26
Processed 748000/2255299 (33.17%) | 3905.7 docs/s | ETA 00:06:25
Processed 750000/2255299 (33.26%) | 3907.8 docs/s | ETA 00:06:25
Processed 752000/2255299 (33.34%) | 3909.9 docs/s | ETA 00:06:24
Processed 754000/2255299 (33.43%) | 3912.3 docs/s | ETA 00:06:23
Processed 756000/2255299 (33.52%) | 3914.4 docs/s | ETA 00:06:23
Processed 758000/2255299 (33.61%) | 3914.3 docs/s | ETA 00:06:22
Processed 760000/2255299 (33.70%) | 3914.7 docs/s | ETA 00:06:21
Committed intermediate batch
Processed 762000/2255299 (33.79%) | 3906.6 docs/s | ETA 00:06:22
Processed 764000/2255299 (33.88%) | 3908.0 docs/s | ETA 00:06:21
Processed 766000/2255299 (33.96%) | 3910.1 docs/s | ETA 00:06:20
Processed 768000/2255299 (34.05%) | 3911.4 docs/s | ETA 00:06:20
Processed 770000/2255299 (34.14%) | 3912.9 docs/s | ETA 00:06:19
Processed 772000/2255299 (34.23%) | 3914.8 docs/s | ETA 00:06:18
Processed 774000/2255299 (34.32%) | 3916.6 docs/s | ETA 00:06:18
Processed 776000/2255299 (34.41%) | 3918.0 docs/s | ETA 00:06:17
Processed 778000/2255299 (34.50%) | 3919.5 docs/s | ETA 00:06:16
Processed 780000/2255299 (34.59%) | 3920.7 docs/s | ETA 00:06:16
Committed intermediate batch
Processed 782000/2255299 (34.67%) | 3911.3 docs/s | ETA 00:06:16
Processed 784000/2255299 (34.76%) | 3912.4 docs/s | ETA 00:06:16
Processed 786000/2255299 (34.85%) | 3913.9 docs/s | ETA 00:06:15
Processed 788000/2255299 (34.94%) | 3916.1 docs/s | ETA 00:06:14
Processed 790000/2255299 (35.03%) | 3917.1 docs/s | ETA 00:06:14
Processed 792000/2255299 (35.12%) | 3919.0 docs/s | ETA 00:06:13
Processed 794000/2255299 (35.21%) | 3920.8 docs/s | ETA 00:06:12
Processed 796000/2255299 (35.29%) | 3922.8 docs/s | ETA 00:06:12
Processed 798000/2255299 (35.38%) | 3924.1 docs/s | ETA 00:06:11
Processed 800000/2255299 (35.47%) | 3926.1 docs/s | ETA 00:06:10
Committed intermediate batch
Processed 802000/2255299 (35.56%) | 3919.9 docs/s | ETA 00:06:10
Processed 804000/2255299 (35.65%) | 3922.0 docs/s | ETA 00:06:10
Processed 806000/2255299 (35.74%) | 3923.3 docs/s | ETA 00:06:09
Processed 808000/2255299 (35.83%) | 3925.2 docs/s | ETA 00:06:08
Processed 810000/2255299 (35.92%) | 3927.2 docs/s | ETA 00:06:08
Processed 812000/2255299 (36.00%) | 3929.1 docs/s | ETA 00:06:07
Processed 814000/2255299 (36.09%) | 3930.5 docs/s | ETA 00:06:06
Processed 816000/2255299 (36.18%) | 3932.4 docs/s | ETA 00:06:06
Processed 818000/2255299 (36.27%) | 3934.6 docs/s | ETA 00:06:05
Processed 820000/2255299 (36.36%) | 3936.5 docs/s | ETA 00:06:04
Committed intermediate batch
Processed 822000/2255299 (36.45%) | 3927.3 docs/s | ETA 00:06:04
Processed 824000/2255299 (36.54%) | 3929.3 docs/s | ETA 00:06:04
Processed 826000/2255299 (36.62%) | 3931.3 docs/s | ETA 00:06:03
Processed 828000/2255299 (36.71%) | 3933.0 docs/s | ETA 00:06:02
Processed 830000/2255299 (36.80%) | 3934.4 docs/s | ETA 00:06:02
Processed 832000/2255299 (36.89%) | 3936.2 docs/s | ETA 00:06:01
Processed 834000/2255299 (36.98%) | 3937.9 docs/s | ETA 00:06:00
Processed 836000/2255299 (37.07%) | 3939.6 docs/s | ETA 00:06:00
Processed 838000/2255299 (37.16%) | 3940.4 docs/s | ETA 00:05:59
Processed 840000/2255299 (37.25%) | 3942.2 docs/s | ETA 00:05:59
Committed intermediate batch
Processed 842000/2255299 (37.33%) | 3935.9 docs/s | ETA 00:05:59
Processed 844000/2255299 (37.42%) | 3937.4 docs/s | ETA 00:05:58
Processed 846000/2255299 (37.51%) | 3938.9 docs/s | ETA 00:05:57
Processed 848000/2255299 (37.60%) | 3940.8 docs/s | ETA 00:05:57
Processed 850000/2255299 (37.69%) | 3942.2 docs/s | ETA 00:05:56
Processed 852000/2255299 (37.78%) | 3943.9 docs/s | ETA 00:05:55
Processed 854000/2255299 (37.87%) | 3945.3 docs/s | ETA 00:05:55
Processed 856000/2255299 (37.96%) | 3947.4 docs/s | ETA 00:05:54
Processed 858000/2255299 (38.04%) | 3949.3 docs/s | ETA 00:05:53
Processed 860000/2255299 (38.13%) | 3950.8 docs/s | ETA 00:05:53
Committed intermediate batch
Processed 862000/2255299 (38.22%) | 3944.4 docs/s | ETA 00:05:53
Processed 864000/2255299 (38.31%) | 3945.8 docs/s | ETA 00:05:52
Processed 866000/2255299 (38.40%) | 3947.5 docs/s | ETA 00:05:51
Processed 868000/2255299 (38.49%) | 3948.4 docs/s | ETA 00:05:51
Processed 870000/2255299 (38.58%) | 3949.4 docs/s | ETA 00:05:50
Processed 872000/2255299 (38.66%) | 3951.0 docs/s | ETA 00:05:50
Processed 874000/2255299 (38.75%) | 3952.5 docs/s | ETA 00:05:49
Processed 876000/2255299 (38.84%) | 3954.5 docs/s | ETA 00:05:48
Processed 878000/2255299 (38.93%) | 3955.7 docs/s | ETA 00:05:48
Processed 880000/2255299 (39.02%) | 3957.4 docs/s | ETA 00:05:47
Committed intermediate batch
Processed 882000/2255299 (39.11%) | 3949.9 docs/s | ETA 00:05:47
Processed 884000/2255299 (39.20%) | 3951.5 docs/s | ETA 00:05:47
Processed 886000/2255299 (39.29%) | 3953.1 docs/s | ETA 00:05:46
Processed 888000/2255299 (39.37%) | 3954.6 docs/s | ETA 00:05:45
Processed 890000/2255299 (39.46%) | 3956.4 docs/s | ETA 00:05:45
Processed 892000/2255299 (39.55%) | 3957.9 docs/s | ETA 00:05:44
Processed 894000/2255299 (39.64%) | 3959.0 docs/s | ETA 00:05:43
Processed 896000/2255299 (39.73%) | 3960.3 docs/s | ETA 00:05:43
Processed 898000/2255299 (39.82%) | 3961.5 docs/s | ETA 00:05:42
Processed 900000/2255299 (39.91%) | 3962.5 docs/s | ETA 00:05:42
Committed intermediate batch
Processed 902000/2255299 (39.99%) | 3956.4 docs/s | ETA 00:05:42
Processed 904000/2255299 (40.08%) | 3957.8 docs/s | ETA 00:05:41
Processed 906000/2255299 (40.17%) | 3959.5 docs/s | ETA 00:05:40
Processed 908000/2255299 (40.26%) | 3960.8 docs/s | ETA 00:05:40
Processed 910000/2255299 (40.35%) | 3961.9 docs/s | ETA 00:05:39
Processed 912000/2255299 (40.44%) | 3963.5 docs/s | ETA 00:05:38
Processed 914000/2255299 (40.53%) | 3964.7 docs/s | ETA 00:05:38
Processed 916000/2255299 (40.62%) | 3961.9 docs/s | ETA 00:05:38
Processed 918000/2255299 (40.70%) | 3963.6 docs/s | ETA 00:05:37
Processed 920000/2255299 (40.79%) | 3964.6 docs/s | ETA 00:05:36
Committed intermediate batch
Processed 922000/2255299 (40.88%) | 3957.8 docs/s | ETA 00:05:36
Processed 924000/2255299 (40.97%) | 3959.4 docs/s | ETA 00:05:36
Processed 926000/2255299 (41.06%) | 3959.7 docs/s | ETA 00:05:35
Processed 928000/2255299 (41.15%) | 3960.5 docs/s | ETA 00:05:35
Processed 930000/2255299 (41.24%) | 3960.6 docs/s | ETA 00:05:34
Processed 932000/2255299 (41.32%) | 3962.0 docs/s | ETA 00:05:33
Processed 934000/2255299 (41.41%) | 3959.3 docs/s | ETA 00:05:33
Processed 936000/2255299 (41.50%) | 3959.9 docs/s | ETA 00:05:33
Processed 938000/2255299 (41.59%) | 3961.3 docs/s | ETA 00:05:32
Processed 940000/2255299 (41.68%) | 3962.5 docs/s | ETA 00:05:31
Committed intermediate batch
Processed 942000/2255299 (41.77%) | 3956.6 docs/s | ETA 00:05:31
Processed 944000/2255299 (41.86%) | 3957.8 docs/s | ETA 00:05:31
Processed 946000/2255299 (41.95%) | 3958.7 docs/s | ETA 00:05:30
Processed 948000/2255299 (42.03%) | 3960.1 docs/s | ETA 00:05:30
Processed 950000/2255299 (42.12%) | 3960.7 docs/s | ETA 00:05:29
Processed 952000/2255299 (42.21%) | 3962.0 docs/s | ETA 00:05:28
Processed 954000/2255299 (42.30%) | 3962.6 docs/s | ETA 00:05:28
Processed 956000/2255299 (42.39%) | 3964.0 docs/s | ETA 00:05:27
Processed 958000/2255299 (42.48%) | 3965.4 docs/s | ETA 00:05:27
Processed 960000/2255299 (42.57%) | 3966.5 docs/s | ETA 00:05:26
Committed intermediate batch
Processed 962000/2255299 (42.66%) | 3958.7 docs/s | ETA 00:05:26
Processed 964000/2255299 (42.74%) | 3960.0 docs/s | ETA 00:05:26
Processed 966000/2255299 (42.83%) | 3961.2 docs/s | ETA 00:05:25
Processed 968000/2255299 (42.92%) | 3961.4 docs/s | ETA 00:05:24
Processed 970000/2255299 (43.01%) | 3961.9 docs/s | ETA 00:05:24
Processed 972000/2255299 (43.10%) | 3961.5 docs/s | ETA 00:05:23
Processed 974000/2255299 (43.19%) | 3962.3 docs/s | ETA 00:05:23
Processed 976000/2255299 (43.28%) | 3963.2 docs/s | ETA 00:05:22
Processed 978000/2255299 (43.36%) | 3964.8 docs/s | ETA 00:05:22
Processed 980000/2255299 (43.45%) | 3966.0 docs/s | ETA 00:05:21
Committed intermediate batch
Processed 982000/2255299 (43.54%) | 3958.6 docs/s | ETA 00:05:21
Processed 984000/2255299 (43.63%) | 3959.7 docs/s | ETA 00:05:21
Processed 986000/2255299 (43.72%) | 3960.8 docs/s | ETA 00:05:20
Processed 988000/2255299 (43.81%) | 3962.0 docs/s | ETA 00:05:19
Processed 990000/2255299 (43.90%) | 3962.5 docs/s | ETA 00:05:19
Processed 992000/2255299 (43.99%) | 3962.4 docs/s | ETA 00:05:18
Processed 994000/2255299 (44.07%) | 3963.3 docs/s | ETA 00:05:18
Processed 996000/2255299 (44.16%) | 3963.7 docs/s | ETA 00:05:17
Processed 998000/2255299 (44.25%) | 3965.0 docs/s | ETA 00:05:17
Processed 1000000/2255299 (44.34%) | 3965.9 docs/s | ETA 00:05:16
Committed intermediate batch
Processed 1002000/2255299 (44.43%) | 3929.9 docs/s | ETA 00:05:18
Processed 1004000/2255299 (44.52%) | 3931.1 docs/s | ETA 00:05:18
Processed 1006000/2255299 (44.61%) | 3932.0 docs/s | ETA 00:05:17
Processed 1008000/2255299 (44.69%) | 3933.0 docs/s | ETA 00:05:17
Processed 1010000/2255299 (44.78%) | 3933.5 docs/s | ETA 00:05:16
Processed 1012000/2255299 (44.87%) | 3934.6 docs/s | ETA 00:05:15
Processed 1014000/2255299 (44.96%) | 3936.2 docs/s | ETA 00:05:15
Processed 1016000/2255299 (45.05%) | 3936.7 docs/s | ETA 00:05:14
Processed 1018000/2255299 (45.14%) | 3938.0 docs/s | ETA 00:05:14
Processed 1020000/2255299 (45.23%) | 3938.8 docs/s | ETA 00:05:13
Committed intermediate batch
Processed 1022000/2255299 (45.32%) | 3925.1 docs/s | ETA 00:05:14
Processed 1024000/2255299 (45.40%) | 3925.9 docs/s | ETA 00:05:13
Processed 1026000/2255299 (45.49%) | 3926.2 docs/s | ETA 00:05:13
Processed 1028000/2255299 (45.58%) | 3927.6 docs/s | ETA 00:05:12
Processed 1030000/2255299 (45.67%) | 3929.0 docs/s | ETA 00:05:11
Processed 1032000/2255299 (45.76%) | 3929.8 docs/s | ETA 00:05:11
Processed 1034000/2255299 (45.85%) | 3930.9 docs/s | ETA 00:05:10
Processed 1036000/2255299 (45.94%) | 3931.1 docs/s | ETA 00:05:10
Processed 1038000/2255299 (46.02%) | 3932.3 docs/s | ETA 00:05:09
Processed 1040000/2255299 (46.11%) | 3933.6 docs/s | ETA 00:05:08
Committed intermediate batch
Processed 1042000/2255299 (46.20%) | 3926.7 docs/s | ETA 00:05:08
Processed 1044000/2255299 (46.29%) | 3927.8 docs/s | ETA 00:05:08
Processed 1046000/2255299 (46.38%) | 3928.7 docs/s | ETA 00:05:07
Processed 1048000/2255299 (46.47%) | 3929.5 docs/s | ETA 00:05:07
Processed 1050000/2255299 (46.56%) | 3930.2 docs/s | ETA 00:05:06
Processed 1052000/2255299 (46.65%) | 3931.3 docs/s | ETA 00:05:06
Processed 1054000/2255299 (46.73%) | 3932.1 docs/s | ETA 00:05:05
Processed 1056000/2255299 (46.82%) | 3933.5 docs/s | ETA 00:05:04
Processed 1058000/2255299 (46.91%) | 3934.8 docs/s | ETA 00:05:04
Processed 1060000/2255299 (47.00%) | 3936.0 docs/s | ETA 00:05:03
Committed intermediate batch
Processed 1062000/2255299 (47.09%) | 3930.2 docs/s | ETA 00:05:03
Processed 1064000/2255299 (47.18%) | 3931.2 docs/s | ETA 00:05:03
Processed 1066000/2255299 (47.27%) | 3932.0 docs/s | ETA 00:05:02
Processed 1068000/2255299 (47.36%) | 3933.0 docs/s | ETA 00:05:01
Processed 1070000/2255299 (47.44%) | 3934.0 docs/s | ETA 00:05:01
Processed 1072000/2255299 (47.53%) | 3934.8 docs/s | ETA 00:05:00
Processed 1074000/2255299 (47.62%) | 3935.7 docs/s | ETA 00:05:00
Processed 1076000/2255299 (47.71%) | 3936.0 docs/s | ETA 00:04:59
Processed 1078000/2255299 (47.80%) | 3937.2 docs/s | ETA 00:04:59
Processed 1080000/2255299 (47.89%) | 3938.5 docs/s | ETA 00:04:58
Committed intermediate batch
Processed 1082000/2255299 (47.98%) | 3930.8 docs/s | ETA 00:04:58
Processed 1084000/2255299 (48.06%) | 3932.0 docs/s | ETA 00:04:57
Processed 1086000/2255299 (48.15%) | 3933.1 docs/s | ETA 00:04:57
Processed 1088000/2255299 (48.24%) | 3934.0 docs/s | ETA 00:04:56
Processed 1090000/2255299 (48.33%) | 3934.1 docs/s | ETA 00:04:56
Processed 1092000/2255299 (48.42%) | 3935.0 docs/s | ETA 00:04:55
Processed 1094000/2255299 (48.51%) | 3935.4 docs/s | ETA 00:04:55
Processed 1096000/2255299 (48.60%) | 3936.7 docs/s | ETA 00:04:54
Processed 1098000/2255299 (48.69%) | 3938.1 docs/s | ETA 00:04:53
Processed 1100000/2255299 (48.77%) | 3939.6 docs/s | ETA 00:04:53
Committed intermediate batch
Processed 1102000/2255299 (48.86%) | 3933.2 docs/s | ETA 00:04:53
Processed 1104000/2255299 (48.95%) | 3934.0 docs/s | ETA 00:04:52
Processed 1106000/2255299 (49.04%) | 3934.9 docs/s | ETA 00:04:52
Processed 1108000/2255299 (49.13%) | 3935.8 docs/s | ETA 00:04:51
Processed 1110000/2255299 (49.22%) | 3936.9 docs/s | ETA 00:04:50
Processed 1112000/2255299 (49.31%) | 3938.0 docs/s | ETA 00:04:50
Processed 1114000/2255299 (49.39%) | 3939.1 docs/s | ETA 00:04:49
Processed 1116000/2255299 (49.48%) | 3940.2 docs/s | ETA 00:04:49
Processed 1118000/2255299 (49.57%) | 3941.5 docs/s | ETA 00:04:48
Processed 1120000/2255299 (49.66%) | 3942.8 docs/s | ETA 00:04:47
Committed intermediate batch
Processed 1122000/2255299 (49.75%) | 3935.8 docs/s | ETA 00:04:47
Processed 1124000/2255299 (49.84%) | 3937.2 docs/s | ETA 00:04:47
Processed 1126000/2255299 (49.93%) | 3937.4 docs/s | ETA 00:04:46
Processed 1128000/2255299 (50.02%) | 3937.0 docs/s | ETA 00:04:46
Processed 1130000/2255299 (50.10%) | 3937.3 docs/s | ETA 00:04:45
Processed 1132000/2255299 (50.19%) | 3937.4 docs/s | ETA 00:04:45
Processed 1134000/2255299 (50.28%) | 3937.7 docs/s | ETA 00:04:44
Processed 1136000/2255299 (50.37%) | 3938.2 docs/s | ETA 00:04:44
Processed 1138000/2255299 (50.46%) | 3937.5 docs/s | ETA 00:04:43
Processed 1140000/2255299 (50.55%) | 3938.9 docs/s | ETA 00:04:43
Committed intermediate batch
Processed 1142000/2255299 (50.64%) | 3931.7 docs/s | ETA 00:04:43
Processed 1144000/2255299 (50.72%) | 3932.4 docs/s | ETA 00:04:42
Processed 1146000/2255299 (50.81%) | 3933.5 docs/s | ETA 00:04:42
Processed 1148000/2255299 (50.90%) | 3935.0 docs/s | ETA 00:04:41
Processed 1150000/2255299 (50.99%) | 3936.1 docs/s | ETA 00:04:40
Processed 1152000/2255299 (51.08%) | 3937.0 docs/s | ETA 00:04:40
Processed 1154000/2255299 (51.17%) | 3938.0 docs/s | ETA 00:04:39
Processed 1156000/2255299 (51.26%) | 3939.2 docs/s | ETA 00:04:39
Processed 1158000/2255299 (51.35%) | 3939.3 docs/s | ETA 00:04:38
Processed 1160000/2255299 (51.43%) | 3939.8 docs/s | ETA 00:04:38
Committed intermediate batch
Processed 1162000/2255299 (51.52%) | 3933.2 docs/s | ETA 00:04:37
Processed 1164000/2255299 (51.61%) | 3933.9 docs/s | ETA 00:04:37
Processed 1166000/2255299 (51.70%) | 3935.1 docs/s | ETA 00:04:36
Processed 1168000/2255299 (51.79%) | 3936.3 docs/s | ETA 00:04:36
Processed 1170000/2255299 (51.88%) | 3937.2 docs/s | ETA 00:04:35
Processed 1172000/2255299 (51.97%) | 3938.1 docs/s | ETA 00:04:35
Processed 1174000/2255299 (52.06%) | 3939.2 docs/s | ETA 00:04:34
Processed 1176000/2255299 (52.14%) | 3940.6 docs/s | ETA 00:04:33
Processed 1178000/2255299 (52.23%) | 3941.4 docs/s | ETA 00:04:33
Processed 1180000/2255299 (52.32%) | 3942.1 docs/s | ETA 00:04:32
Committed intermediate batch
Processed 1182000/2255299 (52.41%) | 3936.6 docs/s | ETA 00:04:32
Processed 1184000/2255299 (52.50%) | 3937.4 docs/s | ETA 00:04:32
Processed 1186000/2255299 (52.59%) | 3938.3 docs/s | ETA 00:04:31
Processed 1188000/2255299 (52.68%) | 3939.5 docs/s | ETA 00:04:30
Processed 1190000/2255299 (52.76%) | 3940.4 docs/s | ETA 00:04:30
Processed 1192000/2255299 (52.85%) | 3940.4 docs/s | ETA 00:04:29
Processed 1194000/2255299 (52.94%) | 3941.4 docs/s | ETA 00:04:29
Processed 1196000/2255299 (53.03%) | 3942.1 docs/s | ETA 00:04:28
Processed 1198000/2255299 (53.12%) | 3943.5 docs/s | ETA 00:04:28
Processed 1200000/2255299 (53.21%) | 3944.6 docs/s | ETA 00:04:27
Committed intermediate batch
Processed 1202000/2255299 (53.30%) | 3939.2 docs/s | ETA 00:04:27
Processed 1204000/2255299 (53.39%) | 3940.4 docs/s | ETA 00:04:26
Processed 1206000/2255299 (53.47%) | 3941.2 docs/s | ETA 00:04:26
Processed 1208000/2255299 (53.56%) | 3942.1 docs/s | ETA 00:04:25
Processed 1210000/2255299 (53.65%) | 3943.0 docs/s | ETA 00:04:25
Processed 1212000/2255299 (53.74%) | 3944.0 docs/s | ETA 00:04:24
Processed 1214000/2255299 (53.83%) | 3944.5 docs/s | ETA 00:04:23
Processed 1216000/2255299 (53.92%) | 3945.4 docs/s | ETA 00:04:23
Processed 1218000/2255299 (54.01%) | 3945.5 docs/s | ETA 00:04:22
Processed 1220000/2255299 (54.09%) | 3946.3 docs/s | ETA 00:04:22
Committed intermediate batch
Processed 1222000/2255299 (54.18%) | 3926.9 docs/s | ETA 00:04:23
Processed 1224000/2255299 (54.27%) | 3928.0 docs/s | ETA 00:04:22
Processed 1226000/2255299 (54.36%) | 3929.1 docs/s | ETA 00:04:21
Processed 1228000/2255299 (54.45%) | 3930.4 docs/s | ETA 00:04:21
Processed 1230000/2255299 (54.54%) | 3931.2 docs/s | ETA 00:04:20
Processed 1232000/2255299 (54.63%) | 3931.9 docs/s | ETA 00:04:20
Processed 1234000/2255299 (54.72%) | 3933.1 docs/s | ETA 00:04:19
Processed 1236000/2255299 (54.80%) | 3934.3 docs/s | ETA 00:04:19
Processed 1238000/2255299 (54.89%) | 3935.0 docs/s | ETA 00:04:18
Processed 1240000/2255299 (54.98%) | 3935.9 docs/s | ETA 00:04:17
Committed intermediate batch
Processed 1242000/2255299 (55.07%) | 3929.1 docs/s | ETA 00:04:17
Processed 1244000/2255299 (55.16%) | 3930.1 docs/s | ETA 00:04:17
Processed 1246000/2255299 (55.25%) | 3931.1 docs/s | ETA 00:04:16
Processed 1248000/2255299 (55.34%) | 3932.0 docs/s | ETA 00:04:16
Processed 1250000/2255299 (55.43%) | 3932.9 docs/s | ETA 00:04:15
Processed 1252000/2255299 (55.51%) | 3934.2 docs/s | ETA 00:04:15
Processed 1254000/2255299 (55.60%) | 3935.4 docs/s | ETA 00:04:14
Processed 1256000/2255299 (55.69%) | 3936.0 docs/s | ETA 00:04:13
Processed 1258000/2255299 (55.78%) | 3937.4 docs/s | ETA 00:04:13
Processed 1260000/2255299 (55.87%) | 3938.8 docs/s | ETA 00:04:12
Committed intermediate batch
Processed 1262000/2255299 (55.96%) | 3933.5 docs/s | ETA 00:04:12
Processed 1264000/2255299 (56.05%) | 3934.5 docs/s | ETA 00:04:11
Processed 1266000/2255299 (56.13%) | 3935.8 docs/s | ETA 00:04:11
Processed 1268000/2255299 (56.22%) | 3937.1 docs/s | ETA 00:04:10
Processed 1270000/2255299 (56.31%) | 3937.9 docs/s | ETA 00:04:10
Processed 1272000/2255299 (56.40%) | 3939.0 docs/s | ETA 00:04:09
Processed 1274000/2255299 (56.49%) | 3939.8 docs/s | ETA 00:04:09
Processed 1276000/2255299 (56.58%) | 3941.2 docs/s | ETA 00:04:08
Processed 1278000/2255299 (56.67%) | 3942.1 docs/s | ETA 00:04:07
Processed 1280000/2255299 (56.76%) | 3943.3 docs/s | ETA 00:04:07
Committed intermediate batch
Processed 1282000/2255299 (56.84%) | 3938.3 docs/s | ETA 00:04:07
Processed 1284000/2255299 (56.93%) | 3939.3 docs/s | ETA 00:04:06
Processed 1286000/2255299 (57.02%) | 3940.5 docs/s | ETA 00:04:05
Processed 1288000/2255299 (57.11%) | 3942.0 docs/s | ETA 00:04:05
Processed 1290000/2255299 (57.20%) | 3942.7 docs/s | ETA 00:04:04
Processed 1292000/2255299 (57.29%) | 3943.8 docs/s | ETA 00:04:04
Processed 1294000/2255299 (57.38%) | 3945.0 docs/s | ETA 00:04:03
Processed 1296000/2255299 (57.46%) | 3946.4 docs/s | ETA 00:04:03
Processed 1298000/2255299 (57.55%) | 3947.0 docs/s | ETA 00:04:02
Processed 1300000/2255299 (57.64%) | 3947.6 docs/s | ETA 00:04:01
Committed intermediate batch
Processed 1302000/2255299 (57.73%) | 3936.6 docs/s | ETA 00:04:02
Processed 1304000/2255299 (57.82%) | 3937.6 docs/s | ETA 00:04:01
Processed 1306000/2255299 (57.91%) | 3939.0 docs/s | ETA 00:04:00
Processed 1308000/2255299 (58.00%) | 3940.3 docs/s | ETA 00:04:00
Processed 1310000/2255299 (58.09%) | 3941.4 docs/s | ETA 00:03:59
Processed 1312000/2255299 (58.17%) | 3941.9 docs/s | ETA 00:03:59
Processed 1314000/2255299 (58.26%) | 3942.8 docs/s | ETA 00:03:58
Processed 1316000/2255299 (58.35%) | 3943.8 docs/s | ETA 00:03:58
Processed 1318000/2255299 (58.44%) | 3944.2 docs/s | ETA 00:03:57
Processed 1320000/2255299 (58.53%) | 3945.1 docs/s | ETA 00:03:57
Committed intermediate batch
Processed 1322000/2255299 (58.62%) | 3939.2 docs/s | ETA 00:03:56
Processed 1324000/2255299 (58.71%) | 3940.1 docs/s | ETA 00:03:56
Processed 1326000/2255299 (58.79%) | 3941.1 docs/s | ETA 00:03:55
Processed 1328000/2255299 (58.88%) | 3942.1 docs/s | ETA 00:03:55
Processed 1330000/2255299 (58.97%) | 3943.2 docs/s | ETA 00:03:54
Processed 1332000/2255299 (59.06%) | 3944.2 docs/s | ETA 00:03:54
Processed 1334000/2255299 (59.15%) | 3945.0 docs/s | ETA 00:03:53
Processed 1336000/2255299 (59.24%) | 3946.4 docs/s | ETA 00:03:52
Processed 1338000/2255299 (59.33%) | 3947.7 docs/s | ETA 00:03:52
Processed 1340000/2255299 (59.42%) | 3948.8 docs/s | ETA 00:03:51
Committed intermediate batch
Processed 1342000/2255299 (59.50%) | 3944.6 docs/s | ETA 00:03:51
Processed 1344000/2255299 (59.59%) | 3945.4 docs/s | ETA 00:03:50
Processed 1346000/2255299 (59.68%) | 3946.5 docs/s | ETA 00:03:50
Processed 1348000/2255299 (59.77%) | 3947.3 docs/s | ETA 00:03:49
Processed 1350000/2255299 (59.86%) | 3948.0 docs/s | ETA 00:03:49
Processed 1352000/2255299 (59.95%) | 3949.0 docs/s | ETA 00:03:48
Processed 1354000/2255299 (60.04%) | 3950.2 docs/s | ETA 00:03:48
Processed 1356000/2255299 (60.13%) | 3951.0 docs/s | ETA 00:03:47
Processed 1358000/2255299 (60.21%) | 3951.7 docs/s | ETA 00:03:47
Processed 1360000/2255299 (60.30%) | 3952.9 docs/s | ETA 00:03:46
Committed intermediate batch
Processed 1362000/2255299 (60.39%) | 3948.1 docs/s | ETA 00:03:46
Processed 1364000/2255299 (60.48%) | 3948.7 docs/s | ETA 00:03:45
Processed 1366000/2255299 (60.57%) | 3949.6 docs/s | ETA 00:03:45
Processed 1368000/2255299 (60.66%) | 3950.5 docs/s | ETA 00:03:44
Processed 1370000/2255299 (60.75%) | 3951.1 docs/s | ETA 00:03:44
Processed 1372000/2255299 (60.83%) | 3951.6 docs/s | ETA 00:03:43
Processed 1374000/2255299 (60.92%) | 3952.4 docs/s | ETA 00:03:42
Processed 1376000/2255299 (61.01%) | 3953.8 docs/s | ETA 00:03:42
Processed 1378000/2255299 (61.10%) | 3954.8 docs/s | ETA 00:03:41
Processed 1380000/2255299 (61.19%) | 3955.8 docs/s | ETA 00:03:41
Committed intermediate batch
